bvdid,numberofemployees,date,title,pro,cons,advice,recommend,CEOapproval,outlook,overall_rating,balance,culture,diversity,opportunities,SeniorManagement,compensation,consolidationcode,filingtype,numberofmonths,auditstatus,accountingpractice,sourceforpubliclyquotedcompanies,originalunits,originalcurrency,exchangeratefromoriginalcurrency,fixedassets,intangiblefixedassets,tangiblefixedassets,otherfixedassets,currentassets,stock,debtors,othercurrentassets,cashcashequivalent,shareholdersfunds,capital,othershareholdersfunds,noncurrentliabilities,longtermdebt,othernoncurrentliabilities,provisions,currentliabilities,loans,creditors,othercurrentliabilities,totalsharehfundsliab,workingcapital,netcurrentassets,enterprisevalue,operatingrevenueturnover,costsofgoodssold,grossprofit,otheroperatingexpenses,operatingplebit,financialrevenue,financialexpenses,financialpl,plbeforetax,taxation,plaftertax,extrandotherrevenue,extrandotherexpenses,extrandotherpl,plforperiodnetincome,exportrevenue,materialcosts,costsofemployees,depreciationamortization,interestpaid,researchdevelopmentexpenses,cashflow,addedvalue,ebitda,roeusingplbeforetax,roceusingplbeforetax,roausingplbeforetax,roeusingnetincome,roceusingnetincome,roausingnetincome,profitmargin,grossmargin,ebitdamargin,ebitmargin,cashflowoperatingrevenue,enterprisevalueebitdax,marketcapcashflowfromoperationsx,netassetsturnoverx,interestcoverx,stockturnoverx,collectionperioddays,creditperioddays,exportrevenueoperatingrevenue,rdexpensesoperatingrevenue,currentratiox,liquidityratiox,shareholdersliquidityratiox,solvencyratioassetbased,solvencyratioliabilitybased,gearing,profitperemployeeth,operatingrevenueperemployeeth,costsofemployeesoperatingrevenue,averagecostofemployeeth,shareholdersfundsperemployeeth,workingcapitalperemployeeth,totalassetsperemployeeth,estimatedoperatingrevenue,estimatedemployees,operatingrevenueoriginalrangeval,employeesoriginalrangevalue,name_internat,streetnobuildingetcline1,streetnobuildingetcline2,streetnobuildingetcline3,streetnobuildingetcline4,postcode,city,country,countryisocode,metropolitanareainus,stateorprovinceinusorcanada,countyinusorcanada,regionincountry,typeofregionincountry,latitude,longitude,previouscompanyname,namechangedate,statusdate,standardisedlegalform,nationallegalform,sameorsimilarnameinthelexisnexis,dateofincorporation,stateofincorporationinus,typeofentity,listeddelistedunlisted,delisteddate,mainexchange,ipodate,year,month,month2,post,treatment_firm,start,distance_threshold,firmno,word_gender,word_pay_gap,word_men,word_women,word_female,word_culture,word_bias,word_discriminate,sum_words,high_or_per_empl,high_profit_margin,high_employee_cost,switchers,cost_employees_new_2019,cost_employees_new_2016,_merge,extreme_change_pre_post,pos_extreme_change_pre_post,neg_extreme_change_pre_post,extreme_change_post,pos_extreme_change_post,neg_extreme_change_post
GB06423401,285,2/8/2021,Terrible Business,Hour lunch break to get out the office.,"company is run like a circus, there are 4 managers between 50 sales staff.

managers hardly ever available or nowhere to be seen they just disappear into random meetings, leaving you on hold to customers for extended times which effects your bonus.

if you do get hold of a manager they are unhelpful and rude and belittling to you.

systems are outdated and always stop working.

underwriters are rude and anal.

stupid working hours they do a shift rota, 1st week is standard 8 to 5, monday to friday, but the 2nd week you work 11-8 monday to friday, then saturday 8-7, sunday 11-4 then you work another monday to friday 8-5 so work for 8 days, you get 2 days off in the week when 11-8 but working on a saturday 8-7 is pathetic the company think you have no social life, only ever one manager in on a saturday too and people drink alcohol at their desks.

staff lack basic knowledge and common sense when leaving notes on customer files or dont give customers the correct information so customers ring back up wasting both parties time.

company make you believe you can earn a lucrative bonus monthly, you only get entered in the pot after being with the business for 4 months, even then its affected by your call & productivity stats.",N/A,-1,-1,-1,1,1,1,1,1,1,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2021,2,733,1,1,1,35,2416,0,0,0,0,0,0,0,0,0,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06423401,285,3/19/2021,Do not work here,"Local place to work, places to have lunch, close to gyms. But no other pros unless your family member is a manager then you get away with anything.","worst place to work.
treated like rubbish, scammers on the phone and a horrible environment. don’t believe me? read google reviews.",N/A,-1,-1,-1,1,3,1,1,1,1,2,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2021,3,734,1,1,1,35,2416,0,0,1,0,0,0,0,0,1,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06423401,285,4/27/2021,RCIB,pay was good but changed,"no professionalism on the floor, very disorganised",N/A,-1,1,1,1,1,1,1,1,1,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2021,4,735,1,1,1,35,2416,0,0,0,0,0,0,0,0,0,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06423401,285,6/6/2021,Customer care,the co-workers very friendly and diverse,too many calls to be made everyday,N/A,1,0,0,2,3,3,3,2,2,2,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2021,6,737,1,1,1,35,2416,0,0,0,0,0,0,0,0,0,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06423401,285,6/20/2021,Alright company,Lots of potential for growth and some very good people to work with. Top level management seem very ambitious and on the ball at what they do. In general a decent place to work.,"bit of a blame culture and quite a few people seem to want to dip their toes in areas they're not necessarily equipped to do so, which makes for some distractions from your day to day job. feels like a bit of a free for all sometimes.",N/A,-1,1,1,3,3,2,3,3,4,3,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2021,6,737,1,1,1,35,2416,0,0,0,0,0,1,0,0,1,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06423401,285,7/18/2021,Awful,Awful company never work for them honestly,nothing to be honest everything about the company is bad,N/A,-1,-1,-1,1,1,1,1,1,1,1,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2021,7,738,1,1,2,35,2416,0,0,0,0,0,0,0,0,0,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06423401,285,1/10/2022,Good place to work,"If you're good at your job, you are left to it.",couldnt see much room for progression but they are keen on people progressing so maybe this will change soon,N/A,,1,,5,5,4,5,3,5,4,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,5365527,4621567,474906,269055,13434990,0,4117366,9317624,2723931,6768773,1153,6767620,2406631,0,2406631,72506,9625114,77347,5109126,4438640,18800517,-991760,3809876,,26712628,,,16999022,9713606,10905,,10905,9724511,2053165,7671346,,,,7671346,,,7959472,671809,,,8343155,,10385415,144,,52,113,,41,36,,39,36,31,,,3,,,55,69,,,1,1,3,36,56,37,34,94,30,28,24,-3,66,No,No,,,Right Choice Insurance Brokers Limited,St. James House,27-43 Eastern Road,,,RM1 3NH,Romford,United Kingdom,GB,,,Essex,England|London Outer|Romford (RM)|Romford,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,Yes,,,Insurance company,Unlisted,,Unlisted,,2022,1,744,1,1,1,35,2416,0,0,0,0,0,0,0,0,0,0,1,0,0,38,28,matched (3),0,,,1,1,
GB06603046,252,10/20/2018,Area manager,The staff are the biggest asset.,"will sell you the dream and deliver you the nigjtmate. the money is bad for the responsabilities they give you. expected to work very long hours for nothing in return. the training is awful, where the training manager was forever ill prepared and just wandered off and disappeared for hours at a time without warning.   say they are a people company because it sounds good. the reality is they are just like any other small compmany punching above it's weight.  badly run, badly managed and just stumbling along making promises it can't keep. very disappointing.",N/A,-1,,-1,1,1,1,,1,1,1,U1,Local registry filing,12,,Local GAAP,,units,GBP,1,1118871,0,1118867,4,2935469,76013,1921873,937583,915207,905995,201,905794,1066868,884700,182168,182168,2081477,326252,227080,1528145,4054339,1770805,853992,,,,,,,,,,,,,,,,,,,,152908,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,22,29,154,,,,,4,7,16,No,No,,,Industrial Site Maintenance Ltd,Ism House 6 Robinson Close,Telford Way Industrial Estate,,,NN16 8PU,Kettering,United Kingdom,GB,,,Northamptonshire,England|East Midlands|Northampton (NN)|Kettering,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20080527,.,Corporate,Unlisted,,Unlisted,,2018,10,705,1,1,2,2,2461,0,0,0,0,0,0,0,0,0,,,,0,,,matched (3),0,,,1,,1
GB06603046,252,1/21/2020,great company to work for,"pay
progression
training
tools
equipment    j",no problems working for company,N/A,1,1,1,5,5,5,,5,5,3,U1,Local registry filing,12,,Local GAAP,,units,GBP,1,1118871,0,1118867,4,2935469,76013,1921873,937583,915207,905995,201,905794,1066868,884700,182168,182168,2081477,326252,227080,1528145,4054339,1770805,853992,,,,,,,,,,,,,,,,,,,,152908,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,22,29,154,,,,,4,7,16,No,No,,,Industrial Site Maintenance Ltd,Ism House 6 Robinson Close,Telford Way Industrial Estate,,,NN16 8PU,Kettering,United Kingdom,GB,,,Northamptonshire,England|East Midlands|Northampton (NN)|Kettering,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20080527,.,Corporate,Unlisted,,Unlisted,,2020,1,720,1,1,1,2,2461,0,0,0,0,0,0,0,0,0,,,,0,,,matched (3),0,,,1,,1
GB06603046,252,7/17/2021,Great SME,Opportunities to progress are huge due to growth,nothing worth mentioning - a great employer,N/A,1,1,1,5,4,4,4,5,5,4,U1,Local registry filing,12,,Local GAAP,,units,GBP,1,1118871,0,1118867,4,2935469,76013,1921873,937583,915207,905995,201,905794,1066868,884700,182168,182168,2081477,326252,227080,1528145,4054339,1770805,853992,,,,,,,,,,,,,,,,,,,,152908,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,22,29,154,,,,,4,7,16,No,No,,,Industrial Site Maintenance Ltd,Ism House 6 Robinson Close,Telford Way Industrial Estate,,,NN16 8PU,Kettering,United Kingdom,GB,,,Northamptonshire,England|East Midlands|Northampton (NN)|Kettering,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20080527,.,Corporate,Unlisted,,Unlisted,,2021,7,738,1,1,2,2,2461,0,0,1,0,0,0,0,0,1,,,,0,,,matched (3),0,,,1,,1
GB06917133,294,3/12/2016,Best place I've yet worked for.,"* My colleagues are great to work with.
* The work is unique with plenty of interesting problems to solve.
* The potential for the technology is broad and truely fascinating. It certainly won't be too long before the first products are rolling off the lines.
* It's a technologically cutting edge company with big ambitions. How many other companies have their own Fabs?",i am personally very content with the way things are and i fully accept that it is not easy to get products this complex out of the door in a relatively short space of time. i have great respect for the company in what it has undertaken and applaud the ambition. when it is ever easy to build a company especially when constructing technologically complex products?,N/A,1,1,1,5,4,5,,3,4,4,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2016,3,674,0,1,1,44,2516,0,0,0,0,0,0,0,0,0,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,8/10/2016,Lots of smoke and mirrors (lots of fake positive reviews too),"shift work ok, laid back. no one expects anything to be done.
ground level team very good.","management childish and un-organized. control freaks who wont listen to ideas. there is no communication and expect to be bare face lied to about things.
no long term career prospects or training from the very beginning. i lacked the proper ppe, tools and equipment to carry out my job for 3-4months. your contract could be changed as and when was needed so no stability which is what drew me to the job in the first place.

in summary ran by space cadets: no direction, no leadership, no transparency, no real effort to create anything.",N/A,-1,0,-1,1,3,1,,1,1,2,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2016,8,679,0,1,2,44,2516,0,0,2,0,0,0,0,0,2,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,2/15/2017,Buyer,"Great People
Exciting Job Role
Good Communication from the Company on ongoing and upcoming projects
Training
Good commuting location, 
Parking",slow from the development / design stage to the end production,N/A,1,1,1,5,5,5,,5,5,2,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2017,2,685,1,1,1,44,2516,0,0,1,0,0,0,0,0,1,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,7/23/2017,ex employee,"clean environment, mostly friendly staff","remuneration package not great, unable to keep interest in the uk",N/A,,,,4,,,,,,,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2017,7,690,1,1,2,44,2516,0,0,0,0,0,0,0,0,0,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,6/29/2018,Clean Room Test Engineer,"The group I worked with were absolutely amazing, they made sure I was on the right track and kept me going.","the only downside was at the time i was there, the company was closing down, there was no work to do.",N/A,1,1,0,5,4,4,,3,4,4,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2018,6,701,1,1,1,44,2516,0,0,0,0,0,0,0,0,0,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,2/7/2021,A company with two distinct personalities,"The work was challenging. The employees in the Vancouver office were smart, friendly, and professional.","the employees in the chandler office were prone to bouts of yelling and petty grievances. working with them was difficult, but not impossible.",N/A,-1,-1,0,3,3,3,3,3,3,3,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2021,2,733,1,1,1,44,2516,0,0,0,0,0,0,0,0,0,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,2/18/2021,Be involved in designing and developing the most advanced AR/MR/VR products in semiconductor field.,"For people who are interested in technology, passionate and motivated to create microelectronic products, this a great place to thrive.",sometimes it could be lack of guidance due to its start-up spirit. but the management is willing to listen and has strived to provide supported needed.,N/A,1,1,1,5,4,5,5,5,4,4,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2021,2,733,1,1,1,44,2516,0,0,1,0,0,0,0,0,1,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,5/27/2021,"Intimidation is its roots, run far and fast!",There really is none that could list.,intimidation is the key. benefits are lousy or not existing. very high turnover at all positions.,N/A,-1,-1,-1,1,1,1,2,1,1,1,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2021,5,736,1,1,1,44,2516,0,0,0,0,0,0,0,0,0,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,10/18/2021,Stay far away…!!!,Good co-workers and paycheck don’t bounce,ceo not much of a leader - all talk and nothing to back it up.,N/A,-1,-1,-1,1,1,1,1,1,1,1,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2021,10,741,1,1,2,44,2516,0,0,0,0,0,0,0,0,0,0,,1,1,,81,matched (3),0,,,1,1,
GB06917133,294,10/18/2021,There are better places to work at,At least it is a job (temp).,"poor leadership
no retirement match
so-so health insurance
management does not know what they are doing",N/A,-1,-1,-1,1,4,1,2,1,1,2,C2,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,14786680,3482514,11304166,0,19633490,659390,702572,18271529,3505855,22873255,59520,22813735,26842,0,26842,,11520073,4068379,2289776,5161917,34420171,-927815,8113418,,2301447,833283,1468164,33462012,-31993848,1167,,1167,-31992681,,,,,-13357029,-45349710,2301447,,23707705,2406483,,5681260,-42943227,,-29587365,-140,,-93,-198,,,,64,,,,,,0,,3,110,358,100,,2,2,852,66,,18,,8,,81,78,-3,117,No,No,,,Compound Photonics Group Limited,Riverbank House,2 Swan Lane,,,EC4R 3TT,London,United Kingdom,GB,,,London,England|London Inner|London (EC)|London EC4R,Country|Region|Postal area|Town,,,,,,Private limited companies,Private limited company,No,20090527,,Corporate,Unlisted,,Unlisted,,2021,10,741,1,1,2,44,2516,0,0,2,0,0,0,0,0,2,0,,1,1,,81,matched (3),0,,,1,1,
GB07037852,290,12/4/2015,"Established, Fast Growing Company","-Variety of work makes it new and exciting each day
-Fast paced environment where you are allowed to expand your skillset and learn
-Great earning potential
-Not top management heavy like big corporate environments - ideas can be shared and implemented without weeks of red tape
-Best practice sharing allows learning across all departments
-Co-Workers are close knit and family oriented
-Work/Life Balance valued","-structured performance review process could be improved, but all management always has open door policy",N/A,1,1,1,5,5,5,,5,5,4,U1,Local registry filing,12,Unqualified,Local GAAP,,units,GBP,1,37364669,16461415,20903254,0,304076934,21911596,74748011,207418494,38995055,264646565,20154000,244492565,8267470,0,8267470,564858,68527568,23545483,18967098,26013820,341441603,77692509,235549366,,236592719,115269583,121323136,45067281,76255855,-7534555,22174,-7556729,68700294,6207605,62492689,,,,62492689,,,25371936,6200602,22174,,68693291,100295006,82456458,26,25,20,24,23,18,29,51,35,32,29,,,1,,11,114,29,,,4,4,32,78,,12,237,816,11,87,913,268,1177,No,No,,,Spts Technologies Limited,Spts Ringland Way,,,,NP18 2TA,Newport,United Kingdom,GB,,,Gwent,Wales|Newport (NP)|Newport,Country|Postal area|Town,,,Spp Process Technology Systems Uk Limited,,,Private limited companies,Private limited company,No,,,Corporate,Unlisted,,Unlisted,,2015,12,671,0,1,2,40,2541,0,0,1,0,0,0,0,0,1,1,1,1,0,,87,matched (3),1,,1,1,,1
